127.0.0.1 - - [03/Mar/2020:19:01:32 +0700] "GET / HTTP/1.1" 404 709
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/css/colour-scheme/color-blue.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/css/respons.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/boostrap-files/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/jquery.appear.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/jquery.mixitup.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/owl.carousel.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/jquery.flexslider-min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/jquery.inview.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/jquery.knob.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/jquery.cookie.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/jquery.ratyli.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/modernizr.custom.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/contact_scripts.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/js/scripts.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/img/photo.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/img/menu/profile.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/img/menu/resume.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/img/menu/portfolio.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/img/menu/blog.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/img/menu/contact.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/css/colour-scheme/color-red.html.css HTTP/1.1" 404 778
127.0.0.1 - - [03/Mar/2020:19:04:12 +0700] "GET /MyProfile/assets/img/favicons/favicon.png HTTP/1.1" 200 5080
127.0.0.1 - - [03/Mar/2020:19:04:28 +0700] "GET /MyProfile/assets/img/loading-circle.gif HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:28 +0700] "GET /MyProfile/assets/img/close.svg HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:28 +0700] "GET /MyProfile/assets/css/colour-scheme/color-red.html.css HTTP/1.1" 404 778
127.0.0.1 - - [03/Mar/2020:19:04:28 +0700] "GET /MyProfile/assets/fonts/font-awesome/fonts/fontawesome-webfont5b62.html?v=4.6.3 HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:34 +0700] "GET /MyProfile/assets/img/menu/blog.gif?t=1583237073704 HTTP/1.1" 404 759
127.0.0.1 - - [03/Mar/2020:19:04:35 +0700] "GET /MyProfile/blog.html HTTP/1.1" 200 19416
127.0.0.1 - - [03/Mar/2020:19:04:35 +0700] "GET /MyProfile/assets/css/owl.carousel.css HTTP/1.1" 200 1477
127.0.0.1 - - [03/Mar/2020:19:04:35 +0700] "GET /MyProfile/assets/css/slider.css HTTP/1.1" 200 1712
127.0.0.1 - - [03/Mar/2020:19:04:35 +0700] "GET /MyProfile/assets/img/blog/post1.png HTTP/1.1" 200 619966
127.0.0.1 - - [03/Mar/2020:19:04:35 +0700] "GET /MyProfile/assets/img/blog_l.png HTTP/1.1" 200 3641
127.0.0.1 - - [03/Mar/2020:19:04:35 +0700] "GET /MyProfile/assets/img/blog/post2.png HTTP/1.1" 200 480307
127.0.0.1 - - [03/Mar/2020:19:04:35 +0700] "GET /MyProfile/assets/img/search-grey.svg HTTP/1.1" 200 1062
127.0.0.1 - - [03/Mar/2020:19:04:35 +0700] "GET /MyProfile/assets/css/colour-scheme/color-red.html.css HTTP/1.1" 404 778
127.0.0.1 - - [03/Mar/2020:19:04:38 +0700] "GET /MyProfile/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:38 +0700] "GET /MyProfile/assets/css/colour-scheme/color-red.html.css HTTP/1.1" 404 778
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/img/menu/resume.gif?t=1583237079085 HTTP/1.1" 404 761
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/resume.html HTTP/1.1" 200 34586
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/css/owl.theme.css HTTP/1.1" 200 1666
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/img/t-s1.jpg HTTP/1.1" 200 3933
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/img/resume_l.png HTTP/1.1" 200 4848
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/js/jquery.countTo.js HTTP/1.1" 200 3115
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/img/t-s2.jpg HTTP/1.1" 200 4290
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/img/t-s3.jpg HTTP/1.1" 200 4068
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/img/S-c2.png HTTP/1.1" 200 6687
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/img/S-c3.png HTTP/1.1" 200 9842
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/img/S-c4.png HTTP/1.1" 200 5903
127.0.0.1 - - [03/Mar/2020:19:04:39 +0700] "GET /MyProfile/assets/img/S-c1.png HTTP/1.1" 200 3331
127.0.0.1 - - [03/Mar/2020:19:04:40 +0700] "GET /MyProfile/assets/css/colour-scheme/color-red.html.css HTTP/1.1" 404 778
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/boostrap-files/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/css/animate.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/fonts/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/css/component.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/css/switcher.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/css/colour-scheme/color-blue.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/css/contact.form.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/css/respons.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/img/photo.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/img/menu/profile.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/js/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/js/jquery.appear.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/boostrap-files/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/js/jquery.mixitup.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/js/owl.carousel.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/js/jquery.flexslider-min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/js/jquery.inview.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/js/jquery.knob.min.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:53 +0700] "GET /MyProfile/assets/js/jquery.cookie.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:54 +0700] "GET /MyProfile/assets/js/jquery.ratyli.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:54 +0700] "GET /MyProfile/assets/js/modernizr.custom.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:54 +0700] "GET /MyProfile/assets/js/scripts.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:54 +0700] "GET /MyProfile/assets/js/contact_scripts.js HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:54 +0700] "GET /MyProfile/assets/img/menu/resume.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:54 +0700] "GET /MyProfile/assets/img/menu/portfolio.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:54 +0700] "GET /MyProfile/assets/img/menu/blog.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:54 +0700] "GET /MyProfile/assets/img/menu/contact.png HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:04:54 +0700] "GET /MyProfile/assets/css/colour-scheme/color-red.html.css HTTP/1.1" 404 778
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/img/menu/resume.gif?t=1583237095027 HTTP/1.1" 404 761
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/img/menu/profile.gif?t=1583237095277 HTTP/1.1" 404 762
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/profile.html HTTP/1.1" 200 27395
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/css/calendar.css HTTP/1.1" 200 7319
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/img/I-f1.jpg HTTP/1.1" 200 39132
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/img/profile_l.png HTTP/1.1" 200 5310
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/js/prefixfree.min.js HTTP/1.1" 200 5888
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/img/I-f2.jpg HTTP/1.1" 200 50235
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/js/jquery.calendario.js HTTP/1.1" 200 8164
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/img/I-f3.jpg HTTP/1.1" 200 71696
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/js/modernizr.js HTTP/1.1" 200 9106
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/img/I-f4.jpg HTTP/1.1" 200 85303
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/img/I-f5.jpg HTTP/1.1" 200 95958
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/img/I-f6.jpg HTTP/1.1" 200 123879
127.0.0.1 - - [03/Mar/2020:19:04:55 +0700] "GET /MyProfile/assets/css/colour-scheme/color-red.html.css HTTP/1.1" 404 778
127.0.0.1 - - [03/Mar/2020:19:09:05 +0700] "GET /MyProfile/color-brown.html HTTP/1.1" 200 1772
127.0.0.1 - - [03/Mar/2020:19:09:05 +0700] "GET /error_page.gif HTTP/1.1" 404 723
127.0.0.1 - - [03/Mar/2020:19:09:05 +0700] "GET /favicon.ico HTTP/1.1" 404 720
127.0.0.1 - - [03/Mar/2020:19:09:15 +0700] "GET /MyProfile/index.html HTTP/1.1" 200 15086
127.0.0.1 - - [03/Mar/2020:19:09:15 +0700] "GET /MyProfile/assets/fonts/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:09:15 +0700] "GET /MyProfile/assets/boostrap-files/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:09:15 +0700] "GET /MyProfile/assets/css/animate.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:09:15 +0700] "GET /MyProfile/assets/css/component.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:09:15 +0700] "GET /MyProfile/assets/css/contact.form.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:09:15 +0700] "GET /MyProfile/assets/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:09:15 +0700] "GET /MyProfile/assets/css/switcher.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Mar/2020:19:09:15 +0700] "GET /MyProfile/assets/css/colour-scheme/color-blue.css HTTP/1.1" 304 -
